"Mass_fraction_of_co2","Mass_fraction_of_h2o","Points:0","Points:1","Points:2","Temperature","Velocity:0","Velocity:1","Velocity:2"
2.4118e-10,5.2178e-05,0.57632,12.474,-0.026227,293.81,-0.0076457,-0.037857,0.0010289
2.205e-10,4.7633e-05,0.4034,12.64,0.008467,293.76,0.00022131,-0.039913,-0.00035614
2.0593e-10,4.455e-05,0.35141,12.757,-0.043162,293.71,0.0036186,-0.037562,0.0017794
2.1119e-10,4.5605e-05,0.3423,12.713,-0.02172,293.73,0.0024028,-0.039427,0.00092489
1.8926e-10,4.1126e-05,0.31402,12.892,-0.0039747,293.64,0.0062252,-0.035629,8.6237e-05
1.8509e-10,4.0246e-05,0.30926,12.925,-0.030062,293.62,0.006795,-0.035461,0.0008131
1.983e-10,4.3015e-05,0.34332,12.82,-0.013642,293.68,0.0049616,-0.036033,0.00055843
2.3932e-10,5.1695e-05,0.52888,12.492,-0.010347,293.8,-0.0064743,-0.04012,0.00043586
2.4661e-10,5.3152e-05,0.53235,12.44,-0.026336,293.82,-0.0089196,-0.042642,0.0012752
2.3643e-10,5.0927e-05,0.47688,12.518,-0.041507,293.8,-0.0049266,-0.042222,0.0017862
2.3289e-10,5.017e-05,0.4413,12.545,-0.011133,293.79,-0.0034588,-0.042769,0.00053713
2.2669e-10,4.8848e-05,0.4078,12.592,-0.015857,293.77,-0.0014387,-0.042071,0.00072754
2.1615e-10,4.6638e-05,0.36814,12.674,-0.035673,293.74,0.0013503,-0.040013,0.0015543
2.0362e-10,4.4118e-05,0.34403,12.775,0.01678,293.7,0.003974,-0.037205,-0.00063553
1.8741e-10,4.0714e-05,0.27921,12.902,0.035614,293.63,0.0056754,-0.03653,-0.0013285
1.9656e-10,4.2572e-05,0.30379,12.83,-0.044363,293.67,0.0048054,-0.037063,0.0017764
2.4082e-10,5.1842e-05,0.5014,12.484,-0.060358,293.81,-0.0066566,-0.042331,0.0025645
2.3885e-10,5.1478e-05,0.47817,12.5,0.00055303,293.8,-0.0056826,-0.043006,6.6117e-05
2.2804e-10,4.9208e-05,0.41876,12.582,0.033625,293.78,-0.0018274,-0.042026,-0.001523
2.2173e-10,4.7763e-05,0.36767,12.629,-0.020015,293.76,-8.1859e-05,-0.041973,0.00090593
2.0167e-10,4.3651e-05,0.32274,12.79,-0.026963,293.69,0.0040537,-0.03751,0.001225
1.9561e-10,4.2421e-05,0.30688,12.839,0.009337,293.67,0.0049485,-0.036851,-0.00036142
2.277e-10,4.9017e-05,0.37401,12.585,0.026078,293.77,-0.0014808,-0.044061,-0.0012594
2.319e-10,4.9826e-05,0.38511,12.554,-0.012615,293.78,-0.0026101,-0.045247,0.00051279
1.8673e-10,4.0525e-05,0.271,12.907,-0.032289,293.63,0.0055328,-0.036761,0.0010162
2.0379e-10,4.4005e-05,0.29537,12.769,-0.058663,293.7,0.0034707,-0.03902,0.0025146
2.3524e-10,5.0726e-05,0.45419,12.527,0.023807,293.79,-0.0043502,-0.043041,-0.00099346
1.8985e-10,4.1138e-05,0.24426,12.878,-0.0028589,293.64,0.0043588,-0.037839,5.2004e-05
1.827e-10,3.9688e-05,0.25239,12.937,0.0064034,293.61,0.005452,-0.037159,-0.00029945
1.9409e-10,4.2e-05,0.25615,12.845,-0.036704,293.66,0.0042258,-0.038035,0.001463
2.3383e-10,5.0315e-05,0.4064,12.539,0.023126,293.79,-0.003328,-0.044968,-0.0010889
1.9329e-10,4.1887e-05,0.26032,12.852,0.034936,293.66,0.0043546,-0.037809,-0.0014573
1.9358e-10,4.1836e-05,0.21083,12.845,-0.014406,293.66,0.0030882,-0.039103,0.00057171
1.8675e-10,4.0049e-05,-0.62045,12.991,0.033247,293.68,-0.0073569,-0.0092121,-0.0002405
1.7531e-10,3.7847e-05,-0.98686,13.375,0.051945,293.63,0.011885,0.01682,-0.0012065
1.7491e-10,3.7723e-05,-0.76204,13.217,0.039985,293.62,-0.0026569,0.0031516,-5.3204e-05
1.8828e-10,4.0374e-05,-0.67818,12.988,0.041877,293.7,-0.0061496,-0.0067748,-0.00038424
1.9073e-10,4.0805e-05,-0.52033,12.918,0.045602,293.69,-0.0076294,-0.015619,-0.00054665
1.847e-10,3.9628e-05,-0.56436,12.999,0.035559,293.67,-0.0085589,-0.011581,-0.00019788
1.8885e-10,4.0436e-05,-0.54935,12.946,0.01901,293.69,-0.0077679,-0.01354,-0.00021581
1.7977e-10,3.8674e-05,-0.67179,13.1,0.017239,293.65,-0.0068426,-0.0042152,-9.8553e-05
1.7687e-10,3.8098e-05,-0.6824,13.145,0.039495,293.63,-0.0063815,-0.0024531,8.4088e-05
1.7451e-10,3.7606e-05,-0.63438,13.151,0.045803,293.61,-0.0079444,-0.0046075,0.00025898
1.8062e-10,3.8819e-05,-0.577,13.052,0.032745,293.64,-0.0090224,-0.009875,2.7761e-05
1.7866e-10,3.8422e-05,-0.53742,13.06,0.06135,293.63,-0.0098997,-0.011576,0.00015579
1.9545e-10,4.1731e-05,-0.54903,12.869,0.06077,293.72,-0.0061445,-0.015267,-0.00089466
1.6985e-10,3.7435e-05,-1.0038,13.433,0.057712,293.5,0,0,0
1.7305e-10,3.8114e-05,-1.0364,13.394,0.02193,293.5,0,0,0
1.7374e-10,3.751e-05,-0.90643,13.338,0.024591,293.62,0.0069017,0.012623,-0.00055634
1.8148e-10,3.9001e-05,-0.62448,13.058,0.020543,293.65,-0.007999,-0.0074466,-6.6065e-05
1.8643e-10,3.9955e-05,-0.50589,12.962,0.036789,293.67,-0.0087945,-0.015283,-0.00030549
1.9256e-10,4.117e-05,-0.57888,12.909,0.027835,293.71,-0.006525,-0.012969,-0.00037281
1.8848e-10,4.0374e-05,-0.6173,12.968,-0.014668,293.69,-0.0070726,-0.0098659,-2.8364e-05
1.7134e-10,3.6956e-05,-0.63467,13.191,0.040358,293.59,-0.0077562,-0.0037073,0.0004698
1.6633e-10,3.6687e-05,-0.96917,13.476,0.031636,293.5,0,0,0
1.7034e-10,3.6811e-05,-0.91908,13.414,0.043893,293.59,0.011949,0.016166,-0.00058716
1.7137e-10,3.702e-05,-0.86705,13.348,0.052024,293.6,0.0060844,0.011718,-0.00031103
1.7438e-10,3.7633e-05,-0.86109,13.29,0.013474,293.62,0.003127,0.009278,-0.00041369
1.7239e-10,3.7218e-05,-0.82186,13.295,0.023137,293.61,0.0018318,0.0079693,-0.00029056
1.6665e-10,3.602e-05,-0.74098,13.325,0.056222,293.56,-0.00044316,0.0058443,0.00069599
1.7294e-10,3.7314e-05,-0.77356,13.253,0.0028934,293.61,-0.0014498,0.0045867,-0.00027818
1.6829e-10,3.6346e-05,-0.70931,13.277,0.034077,293.57,-0.0034642,0.0024764,0.00037426
1.7434e-10,3.7587e-05,-0.70382,13.19,0.031212,293.61,-0.005295,-0.00025417,0.00012186
1.8346e-10,3.9408e-05,-0.66712,13.05,0.0070229,293.67,-0.0068791,-0.0057064,-0.00017999
1.8293e-10,3.926e-05,-0.46873,12.991,0.044325,293.64,-0.0099484,-0.016595,-0.00030938
1.8459e-10,3.9612e-05,-0.62393,13.019,-0.010355,293.67,-0.0077074,-0.0083795,-7.8971e-05
1.8268e-10,3.9252e-05,-0.69058,13.068,-0.027291,293.67,-0.006304,-0.0040702,-0.00019271
1.7728e-10,3.8164e-05,-0.68391,13.138,-0.032538,293.64,-0.0063762,-0.0025189,-0.00030947
1.711e-10,3.6883e-05,-0.56679,13.159,0.014117,293.58,-0.010187,-0.0085353,0.00011223
2.0043e-10,4.2667e-05,-0.50988,12.807,0.051374,293.73,-0.0047884,-0.018903,-0.00096449
1.7329e-10,3.7421e-05,-0.95967,13.392,0.014295,293.61,0.011953,0.016518,-0.0007114
1.6728e-10,3.6169e-05,-0.90843,13.467,0.031682,293.57,0.014836,0.017943,-0.00042931
1.7059e-10,3.6856e-05,-0.8929,13.385,0.012627,293.6,0.0089124,0.013887,-0.00049294
1.6433e-10,3.5546e-05,-0.78552,13.399,0.055975,293.54,0.0049493,0.010391,0.00068387
1.7262e-10,3.7237e-05,-0.7254,13.227,0.0028994,293.61,-0.0039884,0.0017673,-0.00019098
1.8235e-10,3.9143e-05,-0.51358,13.009,0.016179,293.65,-0.0096223,-0.013952,-0.00013782
1.9005e-10,4.0657e-05,-0.43953,12.909,0.035254,293.68,-0.0082668,-0.019852,-0.00048543
1.916e-10,4.0952e-05,-0.49393,12.903,-0.0044408,293.69,-0.0074946,-0.017314,-1.3359e-05
1.955e-10,4.1719e-05,-0.49869,12.86,0.034251,293.71,-0.0063922,-0.018027,-0.00054475
1.8539e-10,3.9741e-05,-0.44576,12.959,0.036574,293.66,-0.0094868,-0.018393,-0.0003495
1.9081e-10,4.0806e-05,-0.56306,12.926,-0.027441,293.7,-0.0070902,-0.013272,0.00016191
1.9303e-10,4.1252e-05,-0.60384,12.908,-0.019866,293.72,-0.006124,-0.01191,3.6839e-05
1.8058e-10,3.8801e-05,-0.59032,13.057,-0.01455,293.65,-0.0087718,-0.0091469,-0.00010181
1.8583e-10,3.9832e-05,-0.55259,12.981,-0.014529,293.67,-0.0084551,-0.012545,1.3197e-05
1.9556e-10,4.1727e-05,-0.56072,12.87,-0.013275,293.72,-0.0059139,-0.014847,9.4439e-05
1.7628e-10,3.7952e-05,-0.62242,13.123,0.0079251,293.62,-0.0082958,-0.0060295,-2.9316e-05
1.6185e-10,3.499e-05,-0.61593,13.299,0.045257,293.52,-0.0074091,-0.0024429,0.0013001
1.7258e-10,3.7199e-05,-0.63245,13.173,-0.010787,293.6,-0.0080323,-0.0043406,-0.00023708
1.6962e-10,3.659e-05,-0.59859,13.193,0.022658,293.57,-0.0091938,-0.0058967,0.00027129
1.6571e-10,3.5788e-05,-0.58824,13.234,0.051256,293.54,-0.0092805,-0.0055923,0.0011444
1.7201e-10,3.7063e-05,-0.49161,13.116,0.057822,293.58,-0.011638,-0.013383,0.00069766
1.7584e-10,3.784e-05,-0.50452,13.078,0.035211,293.61,-0.010832,-0.013258,9.1913e-05
1.7664e-10,3.7994e-05,-0.46443,13.056,0.036093,293.61,-0.011299,-0.015877,2.0587e-05
1.8182e-10,3.9033e-05,-0.40017,12.986,0.052898,293.63,-0.010575,-0.020407,-0.00041105
1.7681e-10,3.8046e-05,-0.5745,13.096,0.010345,293.62,-0.0094948,-0.00917,1.3076e-05
1.803e-10,3.8735e-05,-0.54469,13.042,-0.0035976,293.64,-0.0095445,-0.011714,-5.4816e-05
1.982e-10,4.2236e-05,-0.53784,12.836,0.015282,293.73,-0.0053101,-0.016802,-0.00023224
2.0495e-10,4.3521e-05,-0.47971,12.754,0.065084,293.75,-0.0034172,-0.02183,-0.001492
1.6961e-10,3.738e-05,-1.0029,13.436,-0.0029129,293.5,0,0,0
1.6366e-10,3.5413e-05,-0.87706,13.506,0.042518,293.54,0.016429,0.018228,-0.00013528
1.7388e-10,3.7539e-05,-0.9726,13.391,-0.033286,293.62,0.012438,0.017154,-0.00040214
1.7093e-10,3.6918e-05,-0.83751,13.331,0.012209,293.6,0.0038909,0.009919,-0.00038395
1.7221e-10,3.7185e-05,-0.8832,13.346,-0.020546,293.61,0.0064827,0.012194,-0.00049995
1.6743e-10,3.6186e-05,-0.79323,13.353,0.024004,293.57,0.0029372,0.0088516,-1.9814e-05
1.6349e-10,3.5359e-05,-0.75207,13.38,0.022117,293.54,0.0019865,0.0079171,0.00020319
1.6993e-10,3.6699e-05,-0.78452,13.306,0.011709,293.59,0.00078306,0.0068453,-0.00018504
1.6958e-10,3.6602e-05,-0.68078,13.24,0.01858,293.58,-0.0054934,-0.00016642,0.0001123
1.7429e-10,3.7591e-05,-0.80412,13.252,-0.052304,293.63,-0.00011664,0.0059854,-0.00055603
1.7049e-10,3.6805e-05,-0.77531,13.291,-0.036479,293.59,-0.00018174,0.006027,-0.00065344
1.8036e-10,3.8764e-05,-0.62812,13.074,-0.040663,293.65,-0.0079968,-0.0067267,-0.00022168
1.8774e-10,4.0192e-05,-0.51035,12.948,-0.034783,293.68,-0.0084055,-0.015247,0.0001999
1.8011e-10,3.8693e-05,-0.48245,13.024,0.029053,293.63,-0.010438,-0.015426,-0.00012438
1.7803e-10,3.8271e-05,-0.49972,13.052,0.0043011,293.62,-0.010578,-0.013929,-7.8798e-05
1.8436e-10,3.9529e-05,-0.47766,12.978,0.0019755,293.65,-0.0094947,-0.016456,-5.7184e-05
1.935e-10,4.1342e-05,-0.63326,12.909,-0.054054,293.72,-0.0058177,-0.010465,0.00034991
1.7354e-10,3.7409e-05,-0.68309,13.188,-0.019118,293.61,-0.0060424,-0.0012726,-0.00035599
1.7711e-10,3.8109e-05,-0.63918,13.12,-0.058554,293.63,-0.0077109,-0.0049855,-0.0004725
1.6373e-10,3.5387e-05,-0.65765,13.302,0.015403,293.53,-0.0054536,0.00018545,0.00028299
1.6248e-10,3.5113e-05,-0.59142,13.275,0.024583,293.52,-0.0089995,-0.0048241,0.00063057
1.7194e-10,3.7033e-05,-0.43109,13.093,0.027975,293.57,-0.01249,-0.01769,0.00025877
1.7853e-10,3.8361e-05,-0.41982,13.023,0.0069973,293.61,-0.011262,-0.019001,-7.8205e-05
1.7691e-10,3.804e-05,-0.36817,13.026,0.031066,293.6,-0.011731,-0.021938,-7.501e-05
2.0062e-10,4.271e-05,-0.58908,12.814,0.028177,293.75,-0.0041879,-0.014991,-0.0004939
1.7284e-10,3.732e-05,-0.92566,13.371,-0.023157,293.61,0.0093841,0.01452,-0.00049239
1.7033e-10,3.6804e-05,-0.93777,13.431,-0.0056134,293.59,0.013688,0.017654,-0.00064201
1.6294e-10,3.5958e-05,-0.93337,13.515,0.0032754,293.5,0,0,0
1.5932e-10,3.5189e-05,-0.89733,13.551,0.032553,293.5,0,0,0
1.6719e-10,3.6147e-05,-0.8517,13.41,0.027478,293.57,0.0085442,0.013314,-0.0002239
1.69e-10,3.652e-05,-0.84286,13.369,0.02576,293.58,0.0059133,0.011508,-0.00024786
1.7289e-10,3.731e-05,-0.83398,13.295,-0.052414,293.62,0.0025773,0.0086822,-0.00060766
1.6001e-10,3.463e-05,-0.72377,13.407,0.0621,293.51,0.0020607,0.0077533,0.0014589
1.7398e-10,3.7519e-05,-0.76337,13.23,-0.038357,293.62,-0.0023875,0.0035676,-0.00050862
1.6823e-10,3.6329e-05,-0.72646,13.29,-0.01803,293.57,-0.0024308,0.003669,-0.00050258
1.6711e-10,3.6085e-05,-0.67784,13.271,-0.019864,293.56,-0.0050614,0.00053282,-0.00050656
1.8416e-10,3.953e-05,-0.65823,13.036,-0.042584,293.68,-0.0070254,-0.0062614,-8.7831e-05
1.8798e-10,4.0238e-05,-0.455,12.934,-0.0051901,293.67,-0.0087301,-0.018533,-2.2459e-06
1.8319e-10,3.9288e-05,-0.43093,12.979,-0.0079877,293.64,-0.010102,-0.018912,5.9388e-05
1.9504e-10,4.1622e-05,-0.59732,12.882,-0.06546,293.73,-0.0058317,-0.012681,0.00061266
1.6768e-10,3.6166e-05,-0.44466,13.141,0.042203,293.55,-0.013005,-0.01653,0.0008921
1.6812e-10,3.629e-05,-0.62984,13.229,0.02766,293.56,-0.0076585,-0.0031975,0.00039299
1.5909e-10,3.4404e-05,-0.56435,13.295,0.045794,293.49,-0.010124,-0.0064572,0.0016452
1.56e-10,3.3767e-05,-0.60251,13.356,0.057413,293.47,-0.0071526,-0.0020896,0.0022991
1.6409e-10,3.5469e-05,-0.70233,13.331,0.0040398,293.54,-0.0024088,0.0037741,1.4808e-06
1.6028e-10,3.467e-05,-0.66629,13.353,0.017813,293.51,-0.0038079,0.0022079,0.00045537
1.6247e-10,3.5104e-05,-0.53723,13.241,0.050067,293.51,-0.011348,-0.0092149,0.0014947
1.7284e-10,3.7216e-05,-0.39725,13.073,0.036388,293.58,-0.012571,-0.019908,0.00018898
1.7863e-10,3.8402e-05,-0.33355,13.002,0.067619,293.61,-0.011342,-0.023921,-0.0004729
1.7429e-10,3.7517e-05,-0.33556,13.043,0.053785,293.58,-0.012268,-0.023768,-1.5517e-05
1.6673e-10,3.5981e-05,-0.50675,13.179,0.048085,293.54,-0.012013,-0.01205,0.0010825
1.7317e-10,3.7296e-05,-0.5351,13.121,0.0084067,293.59,-0.01079,-0.010976,5.7793e-05
1.7624e-10,3.7926e-05,-0.59542,13.111,-0.032663,293.62,-0.0090473,-0.0076223,-0.00030717
1.713e-10,3.6919e-05,-0.59353,13.169,-0.043481,293.59,-0.0093054,-0.0065115,-0.00070347
1.6652e-10,3.5937e-05,-0.55089,13.203,0.006541,293.55,-0.010881,-0.0089781,-2.822e-05
1.6837e-10,3.6321e-05,-0.58382,13.2,-0.03081,293.56,-0.0096528,-0.0066481,-0.00071382
2.0382e-10,4.3286e-05,-0.50092,12.768,0.012418,293.75,-0.0036187,-0.020444,-0.00027649
1.9968e-10,4.2506e-05,-0.4734,12.811,0.01564,293.73,-0.0051388,-0.020658,-0.00029949
2.0118e-10,4.2785e-05,-0.53215,12.801,-0.019592,293.74,-0.00439,-0.018031,0.0003429
1.9638e-10,4.1887e-05,-0.44487,12.842,0.044031,293.71,-0.0063711,-0.021153,-0.00079398
1.8649e-10,3.9954e-05,-0.39891,12.939,0.034403,293.66,-0.0093468,-0.021325,-0.00044282
1.663e-10,3.6669e-05,-0.96748,13.478,-0.028638,293.5,0,0,0
1.6754e-10,3.6215e-05,-0.87253,13.421,-0.019864,293.57,0.010279,0.014623,-0.00044393
1.6028e-10,3.4696e-05,-0.81017,13.489,0.039964,293.51,0.011855,0.014832,0.00047434
1.6372e-10,3.5418e-05,-0.8555,13.477,0.0088994,293.54,0.013332,0.01621,-0.00023219
1.6573e-10,3.584e-05,-0.89756,13.484,-0.0155,293.56,0.015801,0.018418,-0.00048707
1.6316e-10,3.5298e-05,-0.81535,13.444,0.013437,293.54,0.009027,0.013306,-1.385e-05
1.6891e-10,3.6485e-05,-0.80091,13.335,-0.042007,293.58,0.002744,0.0087022,-0.00074205
1.7011e-10,3.6746e-05,-0.88416,13.385,-0.048297,293.6,0.0087169,0.013733,-0.00046166
1.6688e-10,3.6071e-05,-0.81889,13.383,-0.0048506,293.57,0.0055217,0.011019,-0.00033124
1.6318e-10,3.5299e-05,-0.78224,13.412,0.013182,293.54,0.0051342,0.010463,1.993e-05
1.6612e-10,3.59e-05,-0.75138,13.339,-0.010404,293.56,0.00038671,0.006559,-0.00041248
1.6994e-10,3.666e-05,-0.66278,13.224,-0.053035,293.58,-0.0063345,-0.0012763,-0.0010061
1.7343e-10,3.7391e-05,-0.72092,13.211,-0.057552,293.61,-0.0042,0.0013642,-0.00074615
1.8202e-10,3.9061e-05,-0.50767,13.011,-0.033188,293.65,-0.0097513,-0.014135,5.0915e-05
1.9193e-10,4.1005e-05,-0.43676,12.888,-0.014698,293.69,-0.0077511,-0.02045,0.0002196
1.95e-10,4.1605e-05,-0.51616,12.868,-0.026465,293.71,-0.0063993,-0.016976,0.00034868
1.7952e-10,3.8562e-05,-0.46875,13.027,-0.0051807,293.63,-0.010688,-0.016144,-3.9432e-05
1.9979e-10,4.2533e-05,-0.5773,12.823,-0.019895,293.74,-0.0045922,-0.015249,0.000281
1.9908e-10,4.2392e-05,-0.60193,12.834,-0.06144,293.74,-0.0046726,-0.013618,0.00081284
1.7804e-10,3.8273e-05,-0.557,13.073,-0.05675,293.63,-0.0096674,-0.010269,-0.00033109
1.6995e-10,3.6637e-05,-0.50215,13.142,0.025734,293.57,-0.011793,-0.012722,0.00035677
1.6488e-10,3.5611e-05,-0.61165,13.258,-0.0055574,293.54,-0.0082612,-0.003832,-0.00022474
1.5892e-10,3.4365e-05,-0.58281,13.308,-0.00079082,293.49,-0.0092288,-0.0049323,-8.9391e-05
1.5768e-10,3.41e-05,-0.50702,13.273,0.048479,293.48,-0.012789,-0.011594,0.0020634
1.6842e-10,3.6337e-05,-0.61384,13.216,-0.0358,293.57,-0.0085095,-0.0044771,-0.00079761
1.6201e-10,3.5005e-05,-0.55826,13.258,0.010659,293.51,-0.010723,-0.0076634,0.00018134
1.6673e-10,3.5966e-05,-0.37904,13.125,0.046779,293.53,-0.013805,-0.021254,0.00089763
1.7149e-10,3.6936e-05,-0.45619,13.107,-0.00038463,293.57,-0.012275,-0.01596,1.0822e-05
1.747e-10,3.7597e-05,-0.50451,13.09,-0.009083,293.6,-0.010971,-0.013128,-0.00013083
1.7396e-10,3.7435e-05,-0.424,13.07,-0.0042502,293.59,-0.012181,-0.018255,-4.8251e-05
1.7917e-10,3.8481e-05,-0.37876,13.007,-0.011566,293.61,-0.011205,-0.021486,-4.122e-06
1.8248e-10,3.9157e-05,-0.35767,12.97,0.029568,293.63,-0.010353,-0.023037,-0.00031056
1.7269e-10,3.7184e-05,-0.36014,13.064,0.03293,293.57,-0.012663,-0.022378,8.3544e-05
1.7163e-10,3.6978e-05,-0.5513,13.145,-0.028316,293.58,-0.010559,-0.0096056,-0.00042542
2.02e-10,4.295e-05,-0.4331,12.783,0.029742,293.73,-0.0044949,-0.023418,-0.0007164
1.9856e-10,4.2276e-05,-0.49958,12.827,-0.037761,293.73,-0.0054606,-0.01887,0.00068641
1.9321e-10,4.1264e-05,-0.40563,12.87,0.020047,293.69,-0.0074826,-0.022461,-0.00033428
1.6097e-10,3.4839e-05,-0.85361,13.528,0.0034358,293.52,0.017285,0.018343,-0.00035638
1.5898e-10,3.4417e-05,-0.76868,13.465,0.021233,293.5,0.0076526,0.01193,0.00032825
1.6179e-10,3.4998e-05,-0.75035,13.403,-0.017147,293.53,0.0029151,0.0085708,-0.00049074
1.5864e-10,3.4332e-05,-0.68757,13.392,0.021843,293.5,-0.0011957,0.0048311,0.0006016
1.5761e-10,3.4116e-05,-0.72318,13.438,-0.0080232,293.49,0.0030549,0.008405,-0.00025337
1.7067e-10,3.6831e-05,-0.74168,13.265,-0.063891,293.6,-0.0022151,0.0038913,-0.00091389
1.9633e-10,4.1854e-05,-0.46284,12.846,-0.020022,293.71,-0.0062882,-0.020203,0.00037092
1.8578e-10,3.9785e-05,-0.46052,12.958,-0.069209,293.66,-0.0093569,-0.0174,0.0006092
1.7551e-10,3.775e-05,-0.5079,13.083,-0.058534,293.61,-0.01086,-0.012699,-0.00045608
1.8094e-10,3.8826e-05,-0.42652,13,-0.050652,293.63,-0.010609,-0.018612,0.00020036
1.8417e-10,3.9479e-05,-0.38747,12.959,-0.010175,293.64,-0.0098822,-0.02158,8.7991e-05
1.5286e-10,3.3113e-05,-0.66182,13.444,0.054899,293.45,-0.00048919,0.0049942,0.0023275
1.5814e-10,3.4211e-05,-0.62458,13.347,0.0029769,293.49,-0.0063845,-0.0009053,1.4107e-06
1.6302e-10,3.5228e-05,-0.63526,13.295,-0.030325,293.53,-0.0066408,-0.0013578,-0.00090589
1.471e-10,3.1882e-05,-0.58715,13.443,0.055566,293.39,-0.0066609,-0.0016646,0.0033989
1.5366e-10,3.3266e-05,-0.55688,13.348,0.054508,293.45,-0.01011,-0.0063442,0.0026975
1.5475e-10,3.3486e-05,-0.53677,13.322,0.027783,293.45,-0.0116,-0.0087412,0.0012798
1.609e-10,3.479e-05,-0.6583,13.339,-0.039185,293.51,-0.0044455,0.0013149,-0.0011853
1.7613e-10,3.7872e-05,-0.46812,13.062,-0.038683,293.61,-0.011295,-0.015366,-0.00018115
1.697e-10,3.6563e-05,-0.37289,13.096,-0.0018511,293.55,-0.013192,-0.021654,-7.1292e-05
1.7457e-10,3.7558e-05,-0.38565,13.053,0.0031668,293.59,-0.012243,-0.02083,-6.1901e-05
1.787e-10,3.8391e-05,-0.33169,13,-0.0024266,293.61,-0.011079,-0.024289,-3.9291e-05
1.7088e-10,3.681e-05,-0.32967,13.072,0.0093189,293.56,-0.012892,-0.024361,5.2826e-05
1.6476e-10,3.5561e-05,-0.50245,13.197,-0.0064278,293.53,-0.012416,-0.012417,-0.00012494
1.6759e-10,3.6149e-05,-0.55175,13.191,-0.039388,293.56,-0.010701,-0.008802,-0.00087149
1.6509e-10,3.5642e-05,-0.5712,13.231,-0.025398,293.54,-0.010116,-0.0070467,-0.00079552
2.0457e-10,4.3417e-05,-0.45767,12.758,-0.00043939,293.74,-0.003487,-0.022893,-2.8045e-05
1.9533e-10,4.1686e-05,-0.36995,12.845,0.042265,293.7,-0.006875,-0.024909,-0.00099338
1.85e-10,3.9669e-05,-0.31875,12.939,0.045794,293.64,-0.0095715,-0.025592,-0.00080014
1.626e-10,3.5879e-05,-0.93023,13.517,-0.055412,293.5,0,0,0
1.5899e-10,3.5112e-05,-0.89623,13.553,-0.025018,293.5,0,0,0
1.564e-10,3.3877e-05,-0.8097,13.555,0.018799,293.48,0.016979,0.017591,5.6235e-05
1.5603e-10,3.379e-05,-0.72184,13.461,0.042487,293.48,0.0044908,0.0093642,0.0012464
1.606e-10,3.4736e-05,-0.69852,13.374,-0.029805,293.51,-0.0010864,0.0049339,-0.00090654
1.6613e-10,3.5892e-05,-0.73648,13.327,-0.052778,293.56,-0.00062253,0.0055447,-0.0010741
1.6503e-10,3.5648e-05,-0.6712,13.295,-0.061948,293.55,-0.0046333,0.0010752,-0.0014906
1.6751e-10,3.6123e-05,-0.47344,13.156,-0.0031079,293.55,-0.012657,-0.014559,-1.4931e-05
1.4984e-10,3.2463e-05,-0.62392,13.443,0.015775,293.42,-0.0039855,0.001518,0.0008565
1.5608e-10,3.3759e-05,-0.52622,13.3,-0.0069034,293.47,-0.012306,-0.010026,-0.00047093
1.5101e-10,3.2704e-05,-0.57498,13.388,0.016638,293.43,-0.0089906,-0.0044019,0.00093795
1.4738e-10,3.1949e-05,-0.63161,13.481,0.050623,293.4,-0.0015194,0.0038981,0.0028311
1.5186e-10,3.2871e-05,-0.49017,13.319,0.020904,293.43,-0.014027,-0.013573,0.0011345
1.5512e-10,3.3579e-05,-0.63965,13.395,0.0071038,293.46,-0.004239,0.0013488,0.00020048
1.5402e-10,3.3324e-05,-0.43639,13.268,0.05368,293.44,-0.015335,-0.018333,0.0028705
1.6028e-10,3.463e-05,-0.47236,13.227,0.020881,293.49,-0.013715,-0.014869,0.0008629
1.6095e-10,3.4768e-05,-0.51106,13.241,-0.030207,293.5,-0.012538,-0.011477,-0.0011163
1.6512e-10,3.5625e-05,-0.32352,13.121,0.012264,293.52,-0.014051,-0.025437,0.00025357
1.6738e-10,3.609e-05,-0.4099,13.13,0.00022174,293.54,-0.013487,-0.019192,3.2803e-05
1.7371e-10,3.7372e-05,-0.38825,13.062,-0.036318,293.58,-0.012407,-0.020496,-0.00026255
1.7549e-10,3.7733e-05,-0.34736,13.034,-0.035813,293.59,-0.011981,-0.023062,-3.8766e-05
1.7443e-10,3.754e-05,-0.29583,13.031,0.027457,293.58,-0.011855,-0.026252,-0.00017267
1.7222e-10,3.7075e-05,-0.35466,13.067,-0.019025,293.57,-0.012618,-0.022734,-0.00012046
1.7081e-10,3.6794e-05,-0.4972,13.131,-0.047868,293.58,-0.011742,-0.012845,-0.00075802
2.0228e-10,4.2972e-05,-0.49022,12.784,-0.050543,293.74,-0.0042723,-0.020473,0.0010504
2.0287e-10,4.3131e-05,-0.3763,12.77,0.051073,293.73,-0.0044277,-0.026726,-0.0013626
2.0732e-10,4.3956e-05,-0.38522,12.727,0.040439,293.74,-0.0028064,-0.027699,-0.0011034
1.9794e-10,4.217e-05,-0.39082,12.821,0.0045957,293.71,-0.0059488,-0.024513,-0.00014254
2.0181e-10,4.2887e-05,-0.43849,12.785,-0.032671,293.73,-0.004507,-0.023024,0.00078454
2.0697e-10,4.3852e-05,-0.49585,12.734,-0.030382,293.76,-0.0024247,-0.021664,0.00068484
1.9296e-10,4.1236e-05,-0.32415,12.863,0.044258,293.68,-0.007457,-0.026824,-0.0011553
1.8901e-10,4.0447e-05,-0.34076,12.903,0.013751,293.66,-0.0085382,-0.025113,-0.00030869
