Mass_fraction_of_co2,Mass_fraction_of_h2o,Points:0,Points:1,Points:2,Temperature,Velocity:0,Velocity:1,Velocity:2
0.00034615,0.0016143,0.63062,2.7562,-1,296,0,0,0
0.00034784,0.0016151,0.59644,2.7566,-0.93548,296.01,0.16415,-0.011143,-0.028753
0.00035103,0.0016191,0.54638,2.7799,-0.84814,296.02,0.1513,8.79E-05,-0.049522
0.00035952,0.0016181,0.61655,2.7569,-0.89044,296.01,0.15903,-0.0096995,-0.048804
0.00036885,0.001623,0.60536,2.7545,-0.80468,296.01,0.13951,-0.0082209,-0.072746
0.00037,0.0016278,0.56172,2.7787,-0.7512,296.03,0.12997,-0.0013248,-0.073435
0.00034503,0.0016158,0.55718,2.7792,-0.90919,296.01,0.16025,-0.0023152,-0.03226
0.00036612,0.0016213,0.61055,2.7679,-0.84147,296.02,0.14874,-0.0047499,-0.064422
0.00035553,0.0016216,0.54589,2.7642,-0.80441,296.02,0.14144,-0.0034245,-0.059927
0.00036609,0.0016191,0.65343,2.7685,-0.91439,296.01,0.16526,-0.0074512,-0.046767
0.00037385,0.0016263,0.59678,2.7559,-0.76225,296.02,0.12988,-0.0074606,-0.079448
0.00037151,0.0016313,0.54454,2.7685,-0.70841,296.03,0.12121,-0.0031144,-0.076558
0.00035736,0.0016177,0.6296,2.7918,-0.94534,296.02,0.16807,0.001519,-0.028794
0.00034219,0.0016148,0.59562,2.8094,-1,296,0,0,0
0.00034684,0.0016163,0.57016,2.8168,-0.9343,296.03,0.16376,0.0099403,-0.026309
0.00038326,0.001627,0.63581,2.7684,-0.77617,296.02,0.13071,-0.0047187,-0.086931
0.00035685,0.0016184,0.59981,2.7935,-0.91018,296.02,0.16203,0.0016146,-0.038484
0.00035047,0.0016184,0.54963,2.813,-0.88051,296.03,0.1567,0.0078298,-0.040789
0.00036398,0.0016229,0.57452,2.8113,-0.82876,296.04,0.14699,0.0080996,-0.059123
0.00037782,0.0016234,0.65041,2.8022,-0.85418,296.03,0.15079,0.0063335,-0.070273
0.00037679,0.001626,0.61,2.805,-0.80158,296.04,0.13937,0.0064898,-0.073665
0.00037871,0.0016333,0.55014,2.8151,-0.7139,296.05,0.12283,0.0058843,-0.076419
0.00035797,0.0016177,0.66256,2.8098,-1,296,0,0,0
0.00035344,0.001617,0.61985,2.864,-1,296,0,0,0
0.0003559,0.0016177,0.60123,2.864,-0.94612,296.05,0.16543,0.029509,-0.02472
0.00037484,0.0016215,0.67088,2.8119,-0.91236,296.03,0.16649,0.010721,-0.050241
0.00033858,0.0016138,0.55985,2.864,-1,296,0,0,0
0.00034073,0.0016147,0.53947,2.864,-0.94706,296.05,0.16469,0.025823,-0.019507
0.00036014,0.0016211,0.55319,2.864,-0.85203,296.06,0.1515,0.021268,-0.049192
0.00036516,0.0016212,0.60281,2.8197,-0.87398,296.04,0.15588,0.010262,-0.051701
0.00036912,0.0016253,0.55648,2.864,-0.80238,296.07,0.14203,0.019866,-0.06126
0.00036347,0.00162,0.61165,2.8373,-0.91081,296.04,0.16237,0.018275,-0.040128
0.00037904,0.0016251,0.61389,2.864,-0.83187,296.06,0.14645,0.024795,-0.067172
0.0003769,0.0016307,0.54641,2.864,-0.7468,296.07,0.13079,0.016452,-0.070073
0.0003729,0.0016266,0.53763,2.9075,-0.7783,296.09,0.13619,0.02637,-0.064169
0.00036025,0.0016197,0.57906,2.864,-0.89367,296.05,0.15838,0.024506,-0.041302
0.00037633,0.0016224,0.64263,2.864,-0.89092,296.05,0.15948,0.028964,-0.054279
0.00035031,0.0016144,0.59598,2.9182,-1,296,0,0,0
0.00035881,0.0016173,0.58048,2.9083,-0.92398,296.07,0.16244,0.042679,-0.03072
0.00035929,0.0016181,0.54963,2.915,-0.88051,296.08,0.15451,0.036732,-0.041458
0.00037462,0.0016233,0.57452,2.9167,-0.82876,296.08,0.14528,0.036386,-0.060183
0.00037202,0.0016228,0.54305,2.9398,-0.80801,296.1,0.1408,0.035779,-0.060197
0.00037627,0.0016213,0.6145,2.9218,-0.88005,296.08,0.15538,0.046451,-0.053339
0.00035557,0.001614,0.58519,2.9483,-0.95957,296.08,0.16476,0.062584,-0.017659
0.00036225,0.0016151,0.56693,2.96,-0.90833,296.09,0.15744,0.056208,-0.03486
0.00034991,0.0016099,0.55237,2.9777,-0.95901,296.09,0.16088,0.066779,-0.016681
0.00036744,0.0016183,0.5482,2.9581,-0.84935,296.1,0.14705,0.044626,-0.051198
0.00035187,0.0016118,0.59595,2.971,-1,296,0,0,0
0.0003479,0.0016068,0.56261,3.0082,-1,296,0,0,0
9.33E-05,0.0012406,0.64494,0.29085,0.70009,298.27,0,0,0
9.46E-05,0.0013057,0.61306,0.32223,0.66116,295.35,-0.57431,-0.94285,-0.35793
9.44E-05,0.0012801,0.60817,0.33353,0.71953,298.27,0,0,0
9.47E-05,0.0013029,0.63387,0.37313,0.68351,295.35,-0.58915,-0.96199,-0.35477
9.43E-05,0.0012791,0.58759,0.28289,0.6972,298.27,0,0,0
9.54E-05,0.0013297,0.55052,0.32547,0.71664,298.27,0,0,0
9.45E-05,0.0012808,0.62933,0.38419,0.74199,298.27,0,0,0
9.54E-05,0.0013557,0.576,0.36508,0.68066,295.42,-0.56363,-0.79619,-0.3203
9.47E-05,0.0012988,0.65512,0.42397,0.70605,295.37,-0.61357,-0.96736,-0.35258
9.55E-05,0.0013755,0.60088,0.35897,0.63869,295.26,-0.48573,-0.81095,-0.29762
9.57E-05,0.0013376,0.57106,0.37603,0.7392,298.27,0,0,0
9.57E-05,0.0013564,0.59692,0.41583,0.70335,295.43,-0.57687,-0.79363,-0.31426
9.58E-05,0.0013923,0.60188,0.40064,0.65501,295.28,-0.47687,-0.76377,-0.28155
9.55E-05,0.001345,0.64831,0.41195,0.66098,295.25,-0.51865,-0.91489,-0.30431
9.47E-05,0.0012852,0.65096,0.43478,0.76456,298.27,0,0,0
9.55E-05,0.0014696,0.56243,0.41893,0.63739,295.28,-0.35778,-0.57075,-0.22565
9.59E-05,0.0014007,0.64167,0.39839,0.5918,295.17,-0.40591,-0.78503,-0.24819
9.57E-05,0.0013381,0.63109,0.45933,0.72821,295.45,-0.6083,-0.82891,-0.32763
9.59E-05,0.0013372,0.59247,0.4267,0.76192,298.27,0,0,0
9.60E-05,0.0014248,0.57126,0.42027,0.67251,295.35,-0.45944,-0.66039,-0.27022
9.51E-05,0.0014808,0.57896,0.41881,0.59522,295.2,-0.30895,-0.54209,-0.18727
9.50E-05,0.0014643,0.54798,0.37889,0.60624,295.24,-0.35714,-0.5627,-0.21968
9.60E-05,0.0014342,0.62616,0.43972,0.62099,295.2,-0.37977,-0.69458,-0.22743
9.55E-05,0.0013934,0.61155,0.35413,0.59549,295.2,-0.42893,-0.77601,-0.26335
9.57E-05,0.0014031,0.63676,0.3598,0.55361,295.14,-0.38293,-0.76202,-0.24318
9.63E-05,0.0014169,0.62031,0.46924,0.67907,295.31,-0.45026,-0.71228,-0.25339
9.58E-05,0.0014828,0.57396,0.45179,0.64744,295.29,-0.33978,-0.55089,-0.21092
9.62E-05,0.0013374,0.61432,0.47738,0.78482,298.27,0,0,0
9.64E-05,0.0014404,0.56595,0.4529,0.69567,295.42,-0.45102,-0.61229,-0.25735
9.54E-05,0.0014604,0.60649,0.40908,0.57007,295.15,-0.31776,-0.59415,-0.18972
9.55E-05,0.001452,0.62535,0.40647,0.54301,295.12,-0.31217,-0.61656,-0.19075
9.63E-05,0.0013675,0.64446,0.50251,0.73368,295.42,-0.56853,-0.77561,-0.29322
9.67E-05,0.0013998,0.58692,0.47816,0.73193,295.5,-0.54719,-0.67153,-0.28313
9.69E-05,0.0014449,0.61244,0.50727,0.70541,295.37,-0.42787,-0.62656,-0.23346
9.43E-05,0.0015298,0.57348,0.4633,0.58482,295.17,-0.22369,-0.4199,-0.13771
9.50E-05,0.0014566,0.5885,0.37509,0.55606,295.15,-0.32324,-0.58746,-0.19888
9.53E-05,0.0014827,0.60699,0.43752,0.57023,295.15,-0.28368,-0.54196,-0.16857
9.50E-05,0.0015364,0.58853,0.49749,0.60942,295.19,-0.21923,-0.42854,-0.13972
9.67E-05,0.0014684,0.63802,0.50728,0.64894,295.23,-0.33283,-0.62213,-0.19748
9.71E-05,0.0013906,0.55606,0.46939,0.78208,298.27,0,0,0
9.67E-05,0.0014588,0.57124,0.48253,0.70496,295.42,-0.42584,-0.57809,-0.23841
9.35E-05,0.0015209,0.57201,0.44174,0.54194,295.11,-0.21139,-0.39166,-0.12259
9.60E-05,0.0014802,0.62935,0.47076,0.59114,295.16,-0.29538,-0.57379,-0.17707
9.60E-05,0.0015247,0.58155,0.50775,0.66003,295.29,-0.2723,-0.46365,-0.17263
9.43E-05,0.0014994,0.6156,0.45295,0.50876,295.07,-0.22151,-0.44288,-0.12713
9.70E-05,0.0014254,0.65305,0.53057,0.70227,295.32,-0.432,-0.70937,-0.23461
9.65E-05,0.0013706,0.64051,0.51721,0.74909,295.47,-0.58316,-0.75131,-0.29628
9.73E-05,0.0014207,0.58863,0.52618,0.75401,295.56,-0.53405,-0.60995,-0.26152
9.45E-05,0.001528,0.6084,0.49275,0.55109,295.11,-0.19981,-0.41122,-0.11255
9.53E-05,0.001451,0.6384,0.3925,0.48588,295.07,-0.28889,-0.57568,-0.18307
9.51E-05,0.0014997,0.64499,0.49171,0.50673,295.07,-0.22519,-0.46258,-0.12653
9.74E-05,0.0014948,0.67844,0.57033,0.62252,295.16,-0.25476,-0.58281,-0.15756
9.66E-05,0.0013423,0.63694,0.5276,0.80769,298.27,0,0,0
9.75E-05,0.0013928,0.5778,0.52055,0.80547,298.27,0,0,0
9.69E-05,0.0015235,0.61931,0.55028,0.67062,295.27,-0.26225,-0.48995,-0.16188
9.70E-05,0.0014687,0.57817,0.51056,0.71755,295.44,-0.41989,-0.56051,-0.2233
9.27E-05,0.0015729,0.55858,0.50028,0.56455,295.12,-0.14345,-0.28931,-0.085902
9.36E-05,0.0014918,0.57853,0.39652,0.5097,295.09,-0.23971,-0.43208,-0.14155
9.60E-05,0.0015279,0.62878,0.53005,0.6035,295.16,-0.21648,-0.46862,-0.1345
9.51E-05,0.001578,0.58898,0.55035,0.62905,295.2,-0.16294,-0.35421,-0.11257
9.41E-05,0.0014758,0.6321,0.42498,0.45173,295.03,-0.23002,-0.43976,-0.13432
9.55E-05,0.0014722,0.66097,0.45688,0.47196,295.05,-0.25063,-0.50923,-0.15575
9.69E-05,0.0015186,0.58453,0.54495,0.70711,295.4,-0.32278,-0.47127,-0.19132
9.23E-05,0.0015195,0.59964,0.47566,0.47211,295.01,-0.16103,-0.30332,-0.08184
9.16E-05,0.0015516,0.57745,0.50393,0.50079,295.03,-0.12781,-0.25123,-0.062804
9.13E-05,0.0015266,0.56137,0.44759,0.48736,295.03,-0.15839,-0.27566,-0.08277
9.62E-05,0.0015402,0.65418,0.56808,0.57363,295.11,-0.179,-0.43127,-0.1103
9.73E-05,0.0014128,0.66537,0.5657,0.73606,295.38,-0.48475,-0.70608,-0.24297
9.76E-05,0.0014108,0.63237,0.57918,0.77813,295.57,-0.55643,-0.61692,-0.25632
9.79E-05,0.0013929,0.60167,0.57093,0.82872,298.27,0,0,0
9.76E-05,0.001494,0.54521,0.55386,0.76605,295.65,-0.42908,-0.44751,-0.2121
9.76E-05,0.0015449,0.63046,0.60297,0.70111,295.31,-0.23758,-0.45109,-0.14893
9.55E-05,0.0015956,0.5728,0.56801,0.66869,295.29,-0.16878,-0.32692,-0.12778
9.29E-05,0.0015868,0.58011,0.54715,0.5568,295.09,-0.10875,-0.26184,-0.066363
9.48E-05,0.0015352,0.6381,0.53752,0.52171,295.06,-0.17135,-0.37399,-0.092434
9.30E-05,0.0015238,0.62634,0.51274,0.46697,295.01,-0.15791,-0.30447,-0.076248
9.24E-05,0.0015673,0.59439,0.54266,0.51484,295.04,-0.11287,-0.25077,-0.053813
9.45E-05,0.0016045,0.59813,0.58985,0.59736,295.14,-0.10616,-0.28292,-0.072739
9.75E-05,0.0015225,0.58854,0.58198,0.74149,295.48,-0.33954,-0.44331,-0.19304
9.63E-05,0.0015891,0.61744,0.60024,0.64777,295.21,-0.14503,-0.35101,-0.10336
9.14E-05,0.0014997,0.60321,0.45625,0.43058,294.98,-0.16026,-0.27837,-0.077514
9.65E-05,0.0015728,0.658,0.62175,0.58306,295.11,-0.1349,-0.35991,-0.082067
9.88E-05,0.0014571,0.5405,0.56468,0.82677,298.27,0,0,0
9.60E-05,0.0016238,0.55593,0.60122,0.71303,295.39,-0.16683,-0.28195,-0.13758
8.85E-05,0.0015338,0.56596,0.51434,0.43349,294.92,-0.08669,-0.1339,-0.028852
9.07E-05,0.0015515,0.58678,0.5311,0.46797,294.98,-0.10036,-0.18813,-0.038992
9.34E-05,0.0015691,0.62168,0.57739,0.51159,295.03,-0.10699,-0.26007,-0.052025
9.20E-05,0.0016108,0.57769,0.59367,0.53996,295.05,-0.066394,-0.19058,-0.037095
9.37E-05,0.001617,0.60606,0.63136,0.55508,295.07,-0.065965,-0.20804,-0.036579
9.86E-05,0.0014847,0.674,0.62698,0.73795,295.35,-0.33912,-0.57611,-0.18033
9.85E-05,0.0014972,0.61341,0.62378,0.78064,295.57,-0.39391,-0.45042,-0.19644
9.83E-05,0.0013936,0.62884,0.62016,0.85167,298.27,0,0,0
9.83E-05,0.0015027,0.56948,0.60543,0.79005,295.7,-0.41686,-0.40753,-0.19645
9.50E-05,0.0016447,0.56882,0.61415,0.66933,295.26,-0.10062,-0.24362,-0.095056
9.68E-05,0.0016133,0.63204,0.64731,0.65321,295.2,-0.10402,-0.31167,-0.082555
9.29E-05,0.0016645,0.55741,0.62812,0.61392,295.15,-0.051625,-0.17493,-0.050268
9.33E-05,0.0015432,0.63335,0.55332,0.47829,295.01,-0.13576,-0.27426,-0.060499
9.06E-05,0.001509,0.62118,0.51012,0.40493,294.93,-0.12036,-0.20238,-0.051028
8.83E-05,0.0015184,0.53764,0.45149,0.44272,294.95,-0.11473,-0.16338,-0.046935
9.53E-05,0.0016354,0.61552,0.65805,0.60772,295.13,-0.064164,-0.22956,-0.04837
9.78E-05,0.0016095,0.5962,0.65142,0.74465,295.44,-0.17366,-0.30572,-0.13284
9.94E-05,0.0014592,0.56857,0.61582,0.85068,298.27,0,0,0
9.67E-05,0.0016326,0.60249,0.64638,0.693,295.29,-0.10707,-0.27822,-0.1016
9.84E-05,0.0016032,0.64327,0.67339,0.71143,295.3,-0.13146,-0.3429,-0.10807
9.15E-05,0.0016659,0.55076,0.64738,0.5702,295.07,-0.026822,-0.12416,-0.022946
8.89E-05,0.0014848,0.61388,0.48992,0.3668,294.88,-0.10781,-0.15542,-0.045412
9.01E-05,0.0015361,0.60488,0.54604,0.42848,294.93,-0.091541,-0.16151,-0.030628
8.89E-05,0.001502,0.58755,0.4832,0.40051,294.91,-0.10773,-0.1637,-0.040923
8.85E-05,0.0015596,0.55356,0.53586,0.45812,294.94,-0.071509,-0.1217,-0.020528
9.09E-05,0.0015754,0.58909,0.57233,0.48204,294.98,-0.075042,-0.16732,-0.025862
9.41E-05,0.0016215,0.62352,0.66919,0.5411,295.04,-0.047986,-0.184,-0.026354
9.92E-05,0.0015145,0.59857,0.65529,0.81443,295.75,-0.38899,-0.36606,-0.17798
9.57E-05,0.0016701,0.5607,0.64785,0.71423,295.36,-0.093824,-0.21577,-0.10454
8.56E-05,0.0014962,0.55098,0.50216,0.37829,294.83,-0.062316,-0.058332,-0.015159
8.82E-05,0.0015032,0.60552,0.52736,0.37367,294.87,-0.079825,-0.10921,-0.022153
9.22E-05,0.0015968,0.61993,0.65008,0.48015,294.97,-0.046613,-0.13836,-0.012636
9.17E-05,0.0015517,0.62806,0.58144,0.44635,294.96,-0.0935,-0.1842,-0.034358
9.09E-05,0.001648,0.56216,0.66506,0.52679,295.01,-0.016408,-0.093394,-0.006991
9.32E-05,0.0016649,0.58617,0.69723,0.56759,295.06,-0.014132,-0.12394,-0.01457
9.91E-05,0.0015744,0.62686,0.67357,0.77181,295.49,-0.22552,-0.34908,-0.14749
9.92E-05,0.0014698,0.64165,0.66613,0.81772,295.7,-0.46784,-0.44108,-0.19684
9.36E-05,0.0016927,0.56413,0.68435,0.62766,295.15,-0.020799,-0.14018,-0.037851
9.33E-05,0.0017048,0.53248,0.64372,0.67214,295.26,-0.049631,-0.15707,-0.070605
9.68E-05,0.0016503,0.62857,0.69355,0.65332,295.19,-0.054781,-0.23672,-0.058641
8.96E-05,0.0016094,0.56887,0.64098,0.47531,294.94,-0.02422,-0.078486,-0.00057637
8.66E-05,0.0015432,0.54544,0.54452,0.42164,294.88,-0.051829,-0.067494,-0.0074133
8.96E-05,0.0015229,0.62159,0.55928,0.39317,294.9,-0.083572,-0.13035,-0.025409
8.73E-05,0.0015233,0.58144,0.5535,0.38968,294.86,-0.05485,-0.070193,-0.0085132
8.74E-05,0.0015663,0.55905,0.59574,0.42719,294.88,-0.03278,-0.054343,0.00077944
9.51E-05,0.0016568,0.62179,0.72133,0.5789,295.08,-0.018774,-0.15937,-0.018691
9.60E-05,0.001681,0.58921,0.69001,0.68826,295.26,-0.044057,-0.19504,-0.071329
0.00010013,0.0014642,0.60078,0.66522,0.87408,298.27,0,0,0
0.00010016,0.0015405,0.54188,0.66301,0.87403,298.27,0,0,0
9.91E-05,0.0016151,0.66821,0.70985,0.70522,295.27,-0.09898,-0.33121,-0.08336
9.01E-05,0.0015766,0.60169,0.62255,0.44409,294.93,-0.045207,-0.10249,-0.006953
8.89E-05,0.0014692,0.64058,0.48605,0.33233,294.87,-0.10681,-0.14652,-0.049826
8.82E-05,0.0014741,0.59012,0.45325,0.36935,294.88,-0.11624,-0.15777,-0.048408
9.27E-05,0.0016279,0.61033,0.69364,0.50706,294.99,-0.022248,-0.11613,-0.0039838
9.52E-05,0.001641,0.64006,0.73635,0.54124,295.04,-0.019,-0.14599,-0.0078782
9.51E-05,0.0016683,0.60602,0.70103,0.61546,295.13,-0.024723,-0.17213,-0.033141
9.71E-05,0.0016827,0.593,0.70766,0.73042,295.35,-0.056885,-0.1965,-0.088611
0.00010009,0.0015244,0.62997,0.70507,0.83591,295.81,-0.37046,-0.32277,-0.15664
9.87E-05,0.0016389,0.59851,0.70605,0.78824,295.55,-0.14576,-0.23092,-0.12554
9.96E-05,0.0015883,0.57173,0.70127,0.83846,295.88,-0.27234,-0.23959,-0.14148
9.76E-05,0.0016681,0.63438,0.72866,0.68307,295.23,-0.03194,-0.21913,-0.058958
8.89E-05,0.001546,0.60214,0.59173,0.40821,294.89,-0.054573,-0.090271,-0.010074
9.37E-05,0.0015951,0.65493,0.68774,0.47175,294.98,-0.048658,-0.14381,-0.010581
8.73E-05,0.0014898,0.63272,0.56001,0.32662,294.82,-0.057905,-0.055464,-0.020429
8.59E-05,0.0014772,0.59209,0.51574,0.33898,294.81,-0.06094,-0.052539,-0.017675
8.58E-05,0.001499,0.58917,0.55979,0.34609,294.81,-0.041111,-0.026713,-0.0052562
8.96E-05,0.0016321,0.56005,0.68402,0.47999,294.94,-0.0044464,-0.049834,0.0088857
9.08E-05,0.0015891,0.61699,0.67085,0.43755,294.92,-0.028083,-0.077376,0.0035258
9.15E-05,0.0015597,0.64642,0.63669,0.41822,294.92,-0.063321,-0.1206,-0.014932
9.07E-05,0.0016598,0.55767,0.71868,0.5073,294.97,0.0073151,-0.048927,0.0086739
9.32E-05,0.0016741,0.58804,0.7563,0.53989,295.02,0.011065,-0.074759,0.0052264
9.32E-05,0.0017028,0.56388,0.72464,0.60074,295.1,0.0062848,-0.096677,-0.015227
9.97E-05,0.0016128,0.66384,0.72083,0.74535,295.36,-0.11174,-0.32551,-0.10119
9.95E-05,0.0016264,0.64065,0.72991,0.77393,295.46,-0.12031,-0.26622,-0.11563
9.54E-05,0.0016975,0.59106,0.7208,0.65432,295.18,-0.008399,-0.15275,-0.040529
9.61E-05,0.0016765,0.62204,0.74268,0.61791,295.12,-0.0074248,-0.15941,-0.024032
8.74E-05,0.0015899,0.55122,0.64421,0.42954,294.88,-0.011262,-0.023191,0.010692
8.38E-05,0.0014418,0.56214,0.46908,0.32056,294.77,-0.054657,-0.021422,-0.020424
8.46E-05,0.0015163,0.55132,0.57769,0.36176,294.79,-0.022014,0.0033828,0.0049411
9.56E-05,0.0016865,0.61411,0.79678,0.57444,295.06,0.018567,-0.095564,0.0023712
9.55E-05,0.0017331,0.5751,0.76434,0.6791,295.21,0.016893,-0.11012,-0.033718
0.00010104,0.0015381,0.57645,0.7117,0.89758,298.27,0,0,0
0.00010091,0.0014727,0.63393,0.71338,0.8973,298.27,0,0,0
9.89E-05,0.0016691,0.6492,0.75636,0.71891,295.28,-0.028356,-0.2302,-0.06443
8.84E-05,0.0015686,0.59272,0.6483,0.40351,294.87,-0.02275,-0.037266,0.0084575
8.90E-05,0.0015378,0.62722,0.61735,0.37742,294.86,-0.049351,-0.068284,-0.0068809
9.51E-05,0.001616,0.66643,0.73986,0.49228,294.99,-0.030134,-0.13416,-0.0031165
8.47E-05,0.0014465,0.62945,0.5266,0.27528,294.76,-0.037513,-0.0050571,-0.022962
9.19E-05,0.0016346,0.5994,0.73399,0.47917,294.95,-0.001144,-0.061089,0.011694
9.62E-05,0.0016662,0.64216,0.81213,0.54189,295.03,0.012784,-0.096652,0.0081551
9.38E-05,0.0017148,0.56185,0.79641,0.57936,295.06,0.030016,-0.054523,0.0057453
9.80E-05,0.0017077,0.59952,0.75738,0.76319,295.4,-0.025927,-0.15544,-0.082087
9.71E-05,0.001727,0.59759,0.77572,0.71939,295.28,0.011499,-0.13198,-0.049932
0.00010084,0.0015849,0.60621,0.75162,0.86448,295.96,-0.26874,-0.20158,-0.12801
9.88E-05,0.0016725,0.58517,0.74092,0.81692,295.64,-0.11578,-0.16453,-0.11516
0.00010011,0.0016373,0.63005,0.75514,0.81649,295.61,-0.12868,-0.20553,-0.1158
9.89E-05,0.0016818,0.54885,0.75032,0.86046,295.87,-0.15166,-0.13485,-0.1019
9.77E-05,0.0016826,0.64771,0.79839,0.62283,295.12,0.0085558,-0.15096,-0.013735
9.70E-05,0.0017076,0.61567,0.78464,0.66177,295.17,0.017379,-0.13437,-0.025815
8.55E-05,0.0015533,0.54275,0.61545,0.38998,294.82,-0.011943,0.002347,0.010471
9.18E-05,0.0015811,0.6503,0.69648,0.41542,294.91,-0.031859,-0.076744,0.0012005
8.70E-05,0.0014461,0.65053,0.48411,0.2865,294.82,-0.079421,-0.082704,-0.044578
8.40E-05,0.0014615,0.59511,0.54129,0.29951,294.75,-0.030108,0.0096272,-0.010122
8.37E-05,0.0014384,0.59232,0.49745,0.29226,294.75,-0.039835,-0.0011905,-0.017286
8.54E-05,0.0015302,0.5691,0.62118,0.35377,294.79,-0.012887,0.010648,0.0081565
8.66E-05,0.0015093,0.61923,0.60891,0.32802,294.8,-0.028594,-0.013422,-0.0033567
8.98E-05,0.0016122,0.58143,0.70134,0.4454,294.91,-0.0039008,-0.037815,0.013879
8.91E-05,0.0015875,0.59262,0.6861,0.41168,294.87,-0.0084008,-0.027114,0.013293
8.93E-05,0.0015646,0.6223,0.67852,0.38084,294.86,-0.019371,-0.030668,0.0078033
9.15E-05,0.0016606,0.56645,0.77156,0.48434,294.95,0.018563,-0.024183,0.017364
9.39E-05,0.0016476,0.62178,0.77492,0.49782,294.98,0.0049687,-0.07209,0.011797
9.39E-05,0.0016836,0.5873,0.80662,0.53041,295,0.024971,-0.049165,0.014095
9.43E-05,0.0017256,0.56577,0.76202,0.63151,295.13,0.021398,-0.088739,-0.015613
9.28E-05,0.0016197,0.63165,0.75855,0.4495,294.93,-0.0042295,-0.055951,0.013434
8.75E-05,0.0015348,0.62366,0.66205,0.33545,294.81,-0.015918,-0.0011065,0.003962
8.61E-05,0.0014954,0.64703,0.62824,0.28412,294.77,-0.01607,0.016486,-0.007905
8.54E-05,0.0014229,0.61641,0.44345,0.28307,294.79,-0.073057,-0.058317,-0.043593
8.45E-05,0.0014761,0.61197,0.58164,0.29113,294.75,-0.019018,0.021004,-0.0079052
8.27E-05,0.0014797,0.56902,0.60261,0.28836,294.71,0.0001623,0.060662,0.0026172
9.70E-05,0.0016942,0.6261,0.84782,0.57678,295.06,0.029195,-0.081868,0.0095027
9.91E-05,0.0017182,0.61717,0.80154,0.79037,295.43,-0.0037182,-0.1357,-0.076212
9.89E-05,0.0017077,0.63655,0.80117,0.72907,295.28,0.011557,-0.16163,-0.050324
9.79E-05,0.001724,0.61829,0.81398,0.69267,295.21,0.02963,-0.12313,-0.028355
0.00010067,0.0016377,0.55331,0.75835,0.92169,298.27,0,0,0
0.00010181,0.0015454,0.61121,0.75944,0.92124,298.27,0,0,0
9.59E-05,0.0017379,0.57872,0.81761,0.6482,295.14,0.037276,-0.078118,-0.0086905
8.70E-05,0.0015496,0.5902,0.65756,0.36178,294.82,-0.011238,0.00094611,0.010412
8.30E-05,0.001411,0.61898,0.48308,0.25176,294.72,-0.029029,0.019532,-0.025853
8.14E-05,0.0013953,0.6384,0.50865,0.20992,294.67,0.0023974,0.073565,-0.028262
8.16E-05,0.0014221,0.61479,0.54598,0.23219,294.68,0.0016843,0.073632,-0.016412
7.98E-05,0.0013971,0.57756,0.51405,0.23404,294.64,0.0061356,0.09366,-0.015309
9.46E-05,0.0016394,0.64247,0.80817,0.47039,294.96,0.0088667,-0.056977,0.017283
9.31E-05,0.0016519,0.59953,0.80342,0.47176,294.95,0.019298,-0.029289,0.019771
9.12E-05,0.0016368,0.5801,0.78106,0.44028,294.91,0.016894,-0.0082743,0.020571
8.98E-05,0.0016108,0.58365,0.73961,0.41736,294.88,0.0070387,-0.0080772,0.018714
9.50E-05,0.0017074,0.57529,0.85097,0.55299,295.03,0.036616,-0.036259,0.016556
9.58E-05,0.0016761,0.61916,0.8456,0.52106,295,0.026055,-0.053448,0.018034
9.76E-05,0.0017468,0.57137,0.78339,0.80201,295.49,-0.015955,-0.10152,-0.080829
9.69E-05,0.0017571,0.58121,0.83045,0.70596,295.22,0.042631,-0.083259,-0.023356
9.94E-05,0.0016989,0.57689,0.78879,0.85936,295.78,-0.097872,-0.10504,-0.09595
0.00010022,0.0016785,0.61915,0.79411,0.83999,295.66,-0.079042,-0.1393,-0.10445
9.83E-05,0.0017023,0.64148,0.81623,0.65908,295.16,0.020859,-0.1429,-0.018002
9.70E-05,0.0017659,0.57251,0.80733,0.75742,295.33,0.027956,-0.087763,-0.049946
8.93E-05,0.0015628,0.63326,0.71526,0.35198,294.84,-0.0059568,-0.0026695,0.0091663
9.10E-05,0.0015957,0.62724,0.74542,0.39941,294.88,-0.002458,-0.022507,0.014797
8.41E-05,0.0014706,0.63258,0.60657,0.25779,294.72,-0.0038398,0.046793,-0.010232
8.20E-05,0.001443,0.62255,0.5942,0.22436,294.67,0.011813,0.083486,-0.012089
8.03E-05,0.0014358,0.56627,0.57559,0.24484,294.64,0.012259,0.097612,-0.0047627
8.47E-05,0.0015059,0.59524,0.64161,0.29752,294.74,-0.00083426,0.043557,0.0046626
8.85E-05,0.001588,0.58217,0.74484,0.36761,294.83,0.012051,0.022864,0.018263
9.35E-05,0.0016855,0.56414,0.84085,0.50018,294.97,0.032241,-0.012874,0.022399
9.60E-05,0.0017271,0.5808,0.84852,0.60726,295.08,0.040717,-0.05827,0.0069543
9.93E-05,0.0017263,0.55644,0.81093,0.89623,295.92,-0.088664,-0.067014,-0.073281
9.90E-05,0.0017181,0.64019,0.84933,0.68302,295.18,0.034975,-0.12639,-0.016785
8.72E-05,0.0015255,0.65156,0.70542,0.28127,294.77,0.0040051,0.038229,0.0026114
8.45E-05,0.0015062,0.60339,0.6803,0.26432,294.72,0.013141,0.068187,0.0037808
