"Mass_fraction_of_co2","Mass_fraction_of_h2o","Points:0","Points:1","Points:2","Temperature","Velocity:0","Velocity:1","Velocity:2"
0.00011192,0.0015083,0.91115,1.1333,0.64923,295.17,-0.009051,-0.54931,-0.097038
0.00011059,0.0016514,0.89882,1.1533,0.48513,295.11,0.010718,-0.063864,0.04503
0.0001114,0.0016446,0.95161,1.1393,0.51303,295.18,0.002604,-0.091608,0.044466
0.00010346,0.0016231,0.9606,1.106,0.29671,295.06,0.0054704,0.0058951,0.052928
0.00010312,0.0014177,0.92341,0.99059,0.90834,295.73,-0.00067027,-0.83722,-0.068272
0.00010171,0.001376,0.92041,1.0112,0.8892,295.48,0.011464,-0.98503,-0.10238
0.00010571,0.0014832,0.93905,0.97054,0.94423,298.18,-0.007855,-0.5628,-0.017544
9.6415e-05,0.0015833,0.94951,1.0165,0.16886,294.92,0.010061,0.049128,0.032791
9.1998e-05,0.0015518,0.95025,0.96403,0.076227,294.84,0.016433,0.074208,0.011946
9.3909e-05,0.0015679,0.89949,0.99522,0.082934,294.83,0.020836,0.075825,0.0058867
8.487e-05,0.0014858,0.90801,0.83929,-0.0080921,294.67,0.050767,0.12199,-0.024223
8.8566e-05,0.0015214,0.94887,0.894,0.045252,294.75,0.029371,0.084123,0.0013263
0.00010578,0.0016339,0.94506,1.1342,0.33443,295.06,0.0064878,-0.0055256,0.051908
8.6589e-05,0.0010795,0.971,1.0178,0.8685,295.38,-0.017252,-1.8379,-0.19556
9.2942e-05,0.0011926,0.97351,0.999,0.90417,296.03,0.0039901,-1.419,-0.096444
8.6985e-05,0.0010473,0.95112,1.0667,0.7767,294.99,-0.035989,-1.9886,-0.37264
8.2577e-05,0.00099172,0.96176,1.0657,0.80398,295,-0.030958,-2.1667,-0.37255
9.0745e-05,0.0010629,1,1.1054,0.71619,295.6,0,0,0
0.00010292,0.001267,0.95671,1.121,0.69046,295.11,-0.015738,-1.2611,-0.2798
0.00010856,0.0013969,0.91636,1.1318,0.69065,295.14,-0.013279,-0.90865,-0.17258
9.8237e-05,0.0012447,0.91238,1.0951,0.79606,295.09,-0.0096379,-1.4324,-0.23681
0.00011489,0.0015617,0.95157,1.165,0.61479,295.24,0.0023218,-0.35967,-0.039424
0.00011414,0.001597,0.90447,1.165,0.61624,295.18,0.0040142,-0.28046,-0.015537
0.00011264,0.0016571,0.87434,1.1868,0.52844,295.13,0.015572,-0.076287,0.040497
0.00010691,0.0016375,1,1.1401,0.37024,296.26,0,0,0
0.00010228,0.001616,1,1.1051,0.2666,296.2,0,0,0
0.00010892,0.0016462,0.94388,1.1526,0.41753,295.11,0.0068181,-0.03638,0.055124
0.00010799,0.001552,0.93124,0.98842,0.95731,298.41,0.025661,-0.39042,-0.032621
0.0001055,0.0014743,0.9344,0.98999,0.93596,297,0.018489,-0.62655,-0.0415
0.00010487,0.0014432,0.96326,0.97968,0.95189,343.5,0,0,0
0.00010775,0.0015348,0.94772,0.97655,0.96742,353.3,0,0,0
9.7402e-05,0.0015884,1,1.0517,0.17017,296.1,0,0,0
9.4904e-05,0.0015732,0.94977,1.0166,0.10763,294.88,0.011668,0.06602,0.019395
8.4982e-05,0.0014849,0.97135,0.84729,-0.010572,294.67,0,0,0
8.7617e-05,0.0015126,1,0.894,0.01568,295.37,0,0,0
9.0101e-05,0.0015355,1,0.94654,0.045732,296.01,0,0,0
9.2868e-05,0.0015578,1,0.99904,0.076641,296.03,0,0,0
8.1729e-05,0.0014453,0.94607,0.79899,-0.036516,294.61,0,0,0
9.9486e-05,0.0016018,0.94879,1.0693,0.20184,294.97,0.0081626,0.037382,0.038446
9.7107e-05,0.0012698,0.953,1.0182,0.89865,295.76,0.013274,-1.2626,-0.11398
9.7924e-05,0.0012808,0.93053,1.0412,0.87341,295.36,0.006379,-1.2951,-0.15236
8.097e-05,0.00097912,0.96956,1.0589,0.83681,295.1,-0.023068,-2.1948,-0.32371
9.0498e-05,0.0011443,0.95761,1.0409,0.87314,295.37,-0.0015347,-1.6693,-0.1871
0.00010061,0.0012334,0.93805,1.1299,0.72645,295.07,-0.016621,-1.4233,-0.27412
0.00011419,0.0016285,0.95358,1.1647,0.5677,295.22,0.0014881,-0.15684,0.022994
0.00011366,0.0016453,1,1.1681,0.53321,296.4,0,0,0
0.00011464,0.0016466,0.90987,1.2037,0.56317,295.17,0.0079627,-0.11424,0.035173
0.0001061,0.0016322,1,1.1627,0.30687,296.22,0,0,0
0.00010826,0.001645,0.90846,1.1675,0.37114,295.06,0.011347,-0.013811,0.049001
0.00010282,0.0013938,0.95564,0.9907,0.93189,297.65,0.017527,-0.8267,-0.047458
0.00010942,0.0016043,0.93565,0.9894,0.97949,336.29,0,0,0
8.9002e-05,0.0015281,0.94022,0.92245,0.014438,294.76,0.026949,0.090736,-0.0068507
9.2651e-05,0.0015602,0.902,0.99878,0.015601,294.8,0.021743,0.087459,-0.0096708
9.5936e-05,0.0015789,1,1.0516,0.10852,296.04,0,0,0
0.00010066,0.0016065,1,1.1047,0.2037,296.14,0,0,0
0.0001035,0.0016219,0.94386,1.1312,0.25171,295.02,0.0076427,0.021004,0.043143
0.00010566,0.0016328,0.91788,1.1537,0.29268,295.02,0.0099365,0.010371,0.043871
0.00010818,0.0016425,0.95927,1.1692,0.36744,295.11,0.0054805,-0.016952,0.055298
0.00010166,0.0013652,0.94892,1.0105,0.92069,296.38,0.027289,-0.95891,-0.067626
8.1193e-05,0.00095883,0.96854,1.094,0.78542,294.95,-0.034328,-2.2546,-0.42016
8.7741e-05,0.0010694,0.94664,1.0893,0.81248,295.04,-0.022199,-1.9622,-0.32825
9.0145e-05,0.0011212,0.94229,1.0641,0.83105,295.12,-0.01746,-1.8072,-0.27235
9.7662e-05,0.0012647,0.92073,1.055,0.84996,295.23,-0.00071697,-1.368,-0.18083
9.7263e-05,0.0011592,0.96689,1.1581,0.71671,295.06,-0.016815,-1.5776,-0.3573
9.7875e-05,0.0011997,0.92994,1.1397,0.75902,295.05,-0.018016,-1.5526,-0.28006
0.00010892,0.001364,0.96115,1.1631,0.67047,295.18,-0.0099958,-0.93666,-0.21224
9.6208e-05,0.0011939,0.92255,1.1306,0.79875,295.07,-0.0012005,-1.5944,-0.27027
0.00011095,0.0016507,0.95047,1.1697,0.46145,295.15,0.00611,-0.052945,0.054413
0.00010992,0.0016474,1,1.1699,0.42464,296.31,0,0,0
0.00010362,0.0014164,0.91797,1.0361,0.90231,295.52,0.03438,-0.86413,-0.085243
0.00011287,0.0014864,0.9233,1.1695,0.66021,295.18,-0.0054888,-0.60762,-0.10681
0.00011141,0.0016553,0.89576,1.2098,0.42085,295.1,0.013635,-0.026077,0.04915
0.00011299,0.0016578,0.91046,1.2151,0.47409,295.13,0.011785,-0.046508,0.050897
0.00011376,0.0016522,0.94902,1.1989,0.5196,295.19,0.0059764,-0.077025,0.049717
0.0001148,0.0015493,0.9007,1.2017,0.65493,295.18,-0.0021373,-0.42407,-0.053965
9.7999e-05,0.0015925,0.94917,1.0693,0.14001,294.93,0.009119,0.054556,0.025943
9.0678e-05,0.0015444,0.90733,0.9551,0.014083,294.77,0.02621,0.092776,-0.010083
9.3592e-05,0.0015647,0.94995,1.0165,0.046223,294.85,0.012817,0.07885,0.0042242
8.3518e-05,0.0014761,0.90811,0.83964,-0.06738,294.64,0.054466,0.13089,-0.041762
8.7097e-05,0.0015111,0.93777,0.894,-0.017473,294.71,0.034723,0.10044,-0.018162
9.1656e-05,0.0015501,1,0.99903,0.015345,295.96,0,0,0
8.9545e-05,0.0011205,0.95288,1.0599,0.85765,295.24,-0.0037137,-1.7818,-0.23277
9.0958e-05,0.0011531,0.97153,1.0399,0.89636,295.71,0.016151,-1.5735,-0.13264
9.8675e-05,0.0012993,0.97949,1.0186,0.93565,321.86,0,0,0
7.7056e-05,0.00091206,0.97475,1.0878,0.81826,294.98,-0.026704,-2.4065,-0.3933
9.9995e-05,0.0013173,0.92037,1.067,0.87391,295.32,0.01728,-1.1961,-0.14159
8.6479e-05,0.0010289,0.9561,1.1236,0.77572,294.97,-0.034779,-2.0531,-0.39671
0.00010851,0.0013729,0.92329,1.1719,0.69987,295.14,-0.013771,-0.96119,-0.18584
0.00011291,0.0016537,1,1.1989,0.48203,296.35,0,0,0
0.00011694,0.0015998,0.95485,1.2118,0.60969,295.26,-0.0010473,-0.24082,-0.0020161
0.00011552,0.0016142,0.91526,1.2026,0.60384,295.19,0.0053772,-0.217,0.0024787
0.00010862,0.0016424,0.94218,1.1979,0.32944,295.08,0.0076552,-0.0017506,0.049862
0.00010403,0.0016219,1,1.1578,0.23784,296.19,0,0,0
0.00011064,0.0016505,0.94819,1.1987,0.40646,295.13,0.006884,-0.02708,0.05541
0.00011666,0.0016315,0.89325,1.2357,0.61426,295.19,0.0098318,-0.17598,0.016203
0.00010627,0.0014832,0.9418,1.009,0.94325,297.65,0.041052,-0.59549,-0.048298
0.00010916,0.0015745,0.92147,1.0303,0.9526,296.6,0.071679,-0.37687,-0.051434
0.00010785,0.0015263,0.95023,0.99931,0.96492,348.36,0,0,0
0.000105,0.0014368,0.96559,1.003,0.94955,340.57,0,0,0
9.9167e-05,0.0015976,1,1.1046,0.14132,296.09,0,0,0
9.0692e-05,0.0015431,0.95043,0.96403,0.015366,294.8,0.018107,0.085502,-0.0043332
9.4725e-05,0.0015716,1,1.0516,0.046682,295.99,0,0,0
8.3617e-05,0.0014745,0.97143,0.8475,-0.07014,294.64,0,0,0
8.6362e-05,0.0015038,1,0.894,-0.04432,295.33,0,0,0
8.8833e-05,0.0015269,1,0.94654,-0.014979,295.96,0,0,0
9.6678e-05,0.0015843,0.94951,1.0692,0.078039,294.9,0.0095982,0.068767,0.011599
8.0403e-05,0.0014351,0.94624,0.79945,-0.095664,294.59,0,0,0
0.00010124,0.0016093,0.94841,1.1225,0.17327,294.98,0.0074145,0.04281,0.030752
0.00010953,0.0016449,1,1.1985,0.36801,296.31,0,0,0
0.00010146,0.0013536,0.94769,1.0392,0.91674,296.07,0.042239,-1.0062,-0.091549
8.3868e-05,0.0010256,0.96458,1.0815,0.85279,295.17,-0.00031361,-2.0623,-0.28374
0.00010477,0.0014383,0.93735,1.03,0.92854,296.29,0.049653,-0.75837,-0.067412
8.8187e-05,0.0010673,0.94533,1.1203,0.80526,295.02,-0.0167,-1.9784,-0.34418
9.3961e-05,0.0011816,0.92946,1.0863,0.8313,295.13,-0.0014876,-1.6244,-0.24105
0.00010171,0.0013613,0.92908,1.0611,0.89961,295.49,0.042372,-1.0369,-0.10869
8.8933e-05,0.0010472,0.9645,1.1471,0.7534,294.98,-0.024955,-1.9623,-0.39816
0.00010256,0.0012703,0.91756,1.1836,0.75134,295.08,-0.016354,-1.317,-0.24479
9.366e-05,0.0011857,0.93665,1.0787,0.85471,295.22,0.0025554,-1.6073,-0.21891
0.00011566,0.0016438,0.96423,1.2082,0.5612,295.26,0.0014825,-0.11014,0.040755
0.00011352,0.0014551,0.95345,1.2083,0.66085,295.21,0.00043378,-0.66523,-0.12809
0.0001079,0.0016385,0.9428,1.2009,0.29478,295.07,0.0074458,0.0075623,0.04629
0.000106,0.0016296,0.94886,1.1929,0.23677,295.05,0.0063705,0.023008,0.038156
0.00011048,0.0016484,0.95893,1.217,0.36669,295.14,0.0062047,-0.013569,0.053988
0.00011012,0.0016112,0.93565,1.0186,0.97949,331.83,0,0,0
8.9784e-05,0.0015375,0.93131,0.95214,-0.01511,294.76,0.023752,0.095843,-0.015527
9.2379e-05,0.0015579,0.9497,1.0165,-0.015456,294.83,0.013269,0.088876,-0.012347
9.3978e-05,0.00157,0.92181,1.0441,-0.017283,294.83,0.015533,0.086942,-0.015331
9.1369e-05,0.0015525,0.91029,0.99127,-0.033137,294.78,0.022077,0.09447,-0.021298
9.7823e-05,0.0015899,1,1.1043,0.07891,296.05,0,0,0
9.9899e-05,0.0016015,0.94893,1.1221,0.11069,294.95,0.0078816,0.057201,0.017649
9.5249e-05,0.0012231,0.95417,1.0753,0.89264,295.52,0.040131,-1.433,-0.15016
8.2047e-05,0.00098384,0.96165,1.1114,0.82316,295.01,-0.014324,-2.2139,-0.35736
9.239e-05,0.001146,0.93442,1.1111,0.82676,295.1,0.0024036,-1.7475,-0.27293
9.2998e-05,0.0011151,0.94602,1.1682,0.7712,295.01,-0.015478,-1.7971,-0.34052
7.8581e-05,0.00092335,0.96857,1.1315,0.80581,294.93,-0.018629,-2.388,-0.42076
9.0579e-05,0.0010962,0.93942,1.1615,0.80663,295.02,-0.0013854,-1.8833,-0.32799
0.00011257,0.0016537,1,1.2278,0.42672,296.33,0,0,0
0.00011445,0.0016589,0.94778,1.2565,0.44727,295.17,0.0075041,-0.033374,0.056308
0.00011636,0.0016521,1,1.2296,0.54357,296.42,0,0,0
0.00011856,0.0016186,1,1.2346,0.6004,296.42,0,0,0
0.00011593,0.0016574,0.93931,1.246,0.52903,295.19,0.0079011,-0.068539,0.051037
0.00011573,0.0016638,0.89267,1.2885,0.44246,295.14,0.015367,-0.023718,0.051023
0.00011096,0.0016513,0.9004,1.2302,0.35917,295.08,0.012965,-0.006321,0.046658
0.0001174,0.0016447,0.94716,1.2469,0.57744,295.24,0.0034599,-0.11313,0.037966
0.00011563,0.0016634,0.90234,1.2653,0.49071,295.15,0.014266,-0.042674,0.051407
0.0001098,0.0016428,1,1.2325,0.31345,296.24,0,0,0
0.00010713,0.0016331,1,1.2076,0.26401,296.21,0,0,0
0.00011836,0.0016508,0.88587,1.2822,0.60349,295.19,0.016988,-0.11446,0.034355
0.00011729,0.0015656,0.9189,1.2519,0.65003,295.21,0.0012251,-0.35764,-0.036394
8.8032e-05,0.0015263,0.92895,0.93601,-0.076267,294.73,0.027138,0.1039,-0.034203
9.5451e-05,0.0015776,0.94927,1.069,0.015815,294.88,0.0092728,0.080011,-0.0043625
8.2546e-05,0.0014722,0.90826,0.84007,-0.12649,294.62,0.054537,0.13203,-0.059216
8.5833e-05,0.0015028,0.94886,0.894,-0.079331,294.69,0.035418,0.1046,-0.036194
8.9541e-05,0.0015366,0.95026,0.96398,-0.045711,294.77,0.01914,0.094921,-0.021253
0.00010264,0.0016141,1,1.1582,0.17479,296.12,0,0,0
0.0001054,0.0014461,0.93049,1.0528,0.92295,295.71,0.062819,-0.76818,-0.090454
8.3372e-05,0.0010224,0.97473,1.0969,0.87655,295.34,0.0091493,-2.035,-0.24162
9.752e-05,0.001267,0.97949,1.0478,0.93565,319.01,0,0,0
0.0001077,0.001509,0.95472,1.0246,0.96043,345.76,0,0,0
0.00010673,0.0014675,0.96008,1.0523,0.95507,344.4,0,0,0
7.9901e-05,0.00092905,0.97249,1.1519,0.78289,294.91,-0.024975,-2.3403,-0.45668
0.00010114,0.0013407,0.95102,1.0609,0.91733,295.9,0.054613,-1.0607,-0.11086
0.00010393,0.0014021,0.91879,1.0851,0.89962,295.44,0.058248,-0.92689,-0.093598
0.00010128,0.0012148,0.96348,1.1976,0.71001,295.09,-0.010492,-1.3933,-0.3207
9.017e-05,0.0010583,0.96513,1.1863,0.75099,294.98,-0.017452,-1.9134,-0.40599
0.00010604,0.0013095,0.92903,1.2043,0.72255,295.11,-0.01779,-1.1535,-0.22807
0.00011227,0.0014236,0.91739,1.2316,0.70007,295.17,-0.0070924,-0.80606,-0.14417
9.322e-05,0.0011592,0.93334,1.1493,0.84474,295.13,0.013617,-1.6961,-0.24686
0.00011555,0.0016593,1,1.2559,0.48415,296.36,0,0,0
0.0001188,0.0015986,0.95689,1.2578,0.62319,295.28,-0.0017634,-0.23485,-0.004963
0.00011289,0.0016547,0.94678,1.2531,0.39076,295.14,0.0077339,-0.017615,0.053876
0.0001173,0.0016619,0.90381,1.2769,0.54287,295.18,0.014411,-0.063775,0.049176
0.00011212,0.0016503,0.94682,1.2629,0.33499,295.12,0.0081161,-0.0026083,0.048529
0.00010609,0.0016273,1,1.2131,0.20845,296.18,0,0,0
0.00010495,0.0016252,0.90708,1.1839,0.19081,294.99,0.011178,0.035835,0.026178
0.00011093,0.0016124,0.93565,1.0478,0.97949,331.01,0,0,0
0.00010847,0.001533,0.92961,1.0416,0.94446,296.52,0.071964,-0.48795,-0.06411
0.00010129,0.0016068,1,1.1574,0.11185,296.08,0,0,0
9.3357e-05,0.0015639,1,1.0515,-0.015453,296.03,0,0,0
9.8687e-05,0.0015949,0.94881,1.1217,0.047934,294.92,0.0076427,0.069471,0.0030241
8.2616e-05,0.0014695,0.97149,0.84778,-0.12958,294.62,0,0,0
8.5348e-05,0.0014983,1,0.894,-0.10432,295.31,0,0,0
8.7694e-05,0.0015205,1,0.94649,-0.075893,295.96,0,0,0
9.0388e-05,0.0015428,1,0.99891,-0.04626,295.96,0,0,0
7.9533e-05,0.0014327,0.94636,0.79996,-0.15458,294.57,0,0,0
0.00010372,0.001619,0.90197,1.1787,0.1394,294.96,0.011635,0.04709,0.015966
9.9487e-05,0.0015999,0.9143,1.1184,0.079401,294.91,0.011922,0.064124,0.0071433
0.00010333,0.0016166,0.94796,1.1758,0.14391,294.99,0.0065441,0.045545,0.021894
0.0001079,0.0015062,0.93312,1.0548,0.93978,296.09,0.080918,-0.56494,-0.082762
7.8098e-05,0.0009353,0.97431,1.1073,0.84718,295.09,-0.012483,-2.3325,-0.34151
9.0606e-05,0.0011412,0.97531,1.089,0.90492,295.79,0.024752,-1.6214,-0.14557
7.7618e-05,0.00092244,0.97065,1.136,0.83633,295.01,-0.010204,-2.396,-0.38088
9.2022e-05,0.0011528,0.94245,1.1119,0.8599,295.21,0.011721,-1.6972,-0.23622
9.5931e-05,0.0012294,0.94791,1.1026,0.89225,295.46,0.045178,-1.4321,-0.15529
9.2835e-05,0.0011095,0.9436,1.1987,0.77961,295,-0.0069451,-1.8186,-0.34946
9.969e-05,0.001208,0.93242,1.218,0.75701,295.05,-0.016582,-1.4936,-0.29602
0.00011545,0.0014575,0.96032,1.2581,0.67111,295.24,-0.0055578,-0.6433,-0.12417
0.00010865,0.0013306,0.95503,1.2323,0.69811,295.16,-0.0035162,-1.0413,-0.2266
0.00011401,0.0016586,0.89704,1.2766,0.38885,295.11,0.013932,-0.0117,0.048223
0.00010957,0.0016409,0.91924,1.2467,0.25605,295.06,0.0099788,0.017341,0.035715
0.00011278,0.0016521,1,1.2598,0.37261,296.31,0,0,0
0.00010999,0.001573,0.92581,1.0586,0.95472,296.47,0.085972,-0.38052,-0.066668
9.1306e-05,0.0015534,0.94922,1.0162,-0.077566,294.81,0.013078,0.095883,-0.029849
9.4221e-05,0.0015714,0.95206,1.0629,-0.033729,294.86,0.0099563,0.087975,-0.01686
9.5457e-05,0.0015804,0.9039,1.0761,-0.031183,294.84,0.015622,0.084409,-0.019483
9.5909e-05,0.0015815,0.93333,1.0852,-0.012297,294.86,0.011223,0.082561,-0.012919
9.5539e-05,0.0015784,0.97519,1.0893,-0.010442,294.95,0.0045063,0.082215,-0.0084265
9.7562e-05,0.0015901,0.92525,1.1051,0.020866,294.88,0.011007,0.074997,-0.0055016
9.6491e-05,0.0015828,1,1.1041,0.016215,296.1,0,0,0
9.9878e-05,0.0015998,1,1.1567,0.048677,296.07,0,0,0
0.00010199,0.0016114,0.90078,1.1595,0.097286,294.94,0.012249,0.056609,0.0085445
0.00010498,0.0014253,0.93659,1.0703,0.92442,295.75,0.064529,-0.82207,-0.095773
7.9742e-05,0.00092578,0.97071,1.1823,0.78831,294.91,-0.013267,-2.3575,-0.46311
0.00011524,0.0014816,0.90611,1.2721,0.69878,295.19,-0.0078569,-0.62273,-0.09943
0.00010758,0.0013319,0.9169,1.2443,0.73529,295.12,-0.01771,-1.0978,-0.2047
7.3814e-05,0.00085779,0.97524,1.1787,0.81964,294.9,-0.007231,-2.5882,-0.45939
8.7298e-05,0.0010531,0.9465,1.1796,0.83032,295.03,-0.0040313,-2.0264,-0.33183
0.0001157,0.0016592,1,1.2858,0.43094,296.32,0,0,0
0.00011714,0.0016627,0.95081,1.285,0.5016,295.21,0.0077822,-0.046208,0.056475
0.00011954,0.0016415,1,1.2764,0.58835,296.42,0,0,0
0.00011848,0.001661,1,1.2876,0.53536,296.38,0,0,0
0.00011839,0.0016645,0.94945,1.3273,0.46223,295.21,0.0082344,-0.02917,0.058116
0.00011621,0.0016602,0.95183,1.3072,0.40867,295.18,0.0074444,-0.018683,0.054737
0.00011972,0.0016625,0.95241,1.3167,0.54843,295.24,0.0078488,-0.056865,0.057055
0.00011914,0.0016674,0.90753,1.3287,0.50765,295.18,0.014916,-0.038274,0.054839
0.00011047,0.0016404,1,1.2703,0.25135,296.24,0,0,0
0.00011337,0.0016489,0.93705,1.3038,0.28138,295.12,0.0077766,0.0089909,0.038568
0.00010692,0.0016291,0.94628,1.2311,0.17749,295.04,0.0064042,0.033982,0.024916
0.00012017,0.0016607,0.9024,1.3231,0.58359,295.21,0.015428,-0.07591,0.047653
0.00010876,0.0015242,0.9273,1.0707,0.94119,295.91,0.085312,-0.52349,-0.080268
0.00010238,0.0016113,0.95377,1.1787,0.08816,294.98,0.0063143,0.056112,0.010627
8.717e-05,0.0015246,0.92908,0.93544,-0.13731,294.71,0.026674,0.1051,-0.051588
9.0682e-05,0.0015533,0.90054,0.99885,-0.10953,294.76,0.022156,0.09822,-0.041276
9.35e-05,0.0015711,0.90289,1.0508,-0.083535,294.81,0.017583,0.091133,-0.032707
9.9804e-05,0.0016013,0.90515,1.1386,0.036649,294.91,0.0122,0.068331,-0.0037276
8.1961e-05,0.0014748,0.90839,0.84049,-0.18532,294.62,0.052613,0.12722,-0.075633
8.4977e-05,0.0015003,0.94999,0.894,-0.1384,294.68,0.035609,0.10565,-0.054162
8.8547e-05,0.0015328,0.9501,0.96378,-0.10712,294.76,0.01921,0.099326,-0.039626
0.00010474,0.0016206,1,1.2118,0.14509,296.15,0,0,0
8.5211e-05,0.0015117,0.9,0.894,-0.17098,294.67,0.037242,0.11163,-0.064505
8.0023e-05,0.00096644,0.97097,1.1409,0.86684,295.16,-0.0059302,-2.2412,-0.30437
0.00010377,0.0013889,0.95141,1.0795,0.92949,296.12,0.073735,-0.90147,-0.095968
0.00010376,0.0013831,0.93473,1.108,0.91508,295.61,0.07267,-0.96008,-0.10028
9.8362e-05,0.0011614,0.96388,1.2419,0.73348,295.05,-0.009792,-1.5756,-0.34907
8.9259e-05,0.0010704,0.94223,1.2031,0.81104,295,-0.0080697,-1.9605,-0.342
7.6368e-05,0.00090597,0.97206,1.1672,0.84905,295.02,-0.0047987,-2.442,-0.37466
0.00010194,0.0013198,0.91369,1.1638,0.87274,295.26,0.049468,-1.1796,-0.14725
9.0947e-05,0.0011326,0.94525,1.1374,0.86464,295.21,0.014449,-1.7622,-0.2351
0.00011838,0.0016636,1,1.3115,0.48529,296.34,0,0,0
0.00010201,0.0013402,0.92693,1.1278,0.89716,295.42,0.062665,-1.09,-0.12591
0.00011965,0.0016485,0.95525,1.2922,0.58898,295.27,0.0033973,-0.093988,0.041914
0.00012109,0.0015687,0.96062,1.324,0.65805,295.29,0.00024792,-0.2966,-0.02089
0.00012162,0.0016093,1,1.3147,0.62912,296.35,0,0,0
0.00012003,0.0016156,0.9312,1.2979,0.63028,295.24,0.0012773,-0.19357,0.012587
0.00010737,0.0012882,0.96829,1.2768,0.70965,295.16,-0.012406,-1.152,-0.25908
0.00011752,0.0016639,0.90502,1.3314,0.41402,295.15,0.01365,-0.015034,0.051281
0.00011508,0.0016559,0.93657,1.3089,0.34966,295.14,0.0087149,-0.0048917,0.047593
0.00011371,0.0016504,1,1.2964,0.31891,296.28,0,0,0
0.00011104,0.0016403,0.94017,1.2888,0.21218,295.08,0.0067855,0.023438,0.027995
0.00010586,0.0016251,0.9059,1.223,0.12646,294.99,0.010517,0.045303,0.011992
0.00011625,0.0016601,0.89387,1.3251,0.3662,295.12,0.013958,-0.0049245,0.046283
0.00011175,0.0016113,0.93565,1.077,0.97949,318.09,0,0,0
9.5268e-05,0.0015773,1,1.104,-0.046768,296.07,0,0,0
9.7457e-05,0.0015896,0.94857,1.1216,-0.015199,294.9,0.0078369,0.079662,-0.012616
8.2038e-05,0.0014711,0.97151,0.84806,-0.18875,294.61,0,0,0
8.4619e-05,0.0014972,1,0.894,-0.16426,295.3,0,0,0
8.68e-05,0.0015175,1,0.94626,-0.13701,295.95,0,0,0
8.9326e-05,0.0015384,1,0.9986,-0.10845,295.94,0,0,0
9.2181e-05,0.0015587,1,1.051,-0.077985,295.98,0,0,0
9.8577e-05,0.0015942,1,1.1566,-0.015045,296.06,0,0,0
0.00010163,0.0016079,0.94507,1.1824,0.032836,294.96,0.0071919,0.064929,-0.0029838
7.9159e-05,0.0014389,0.9464,0.80041,-0.21312,294.57,0,0,0
0.00010399,0.0016178,0.91353,1.203,0.084411,294.96,0.010152,0.054344,0.0050578
8.5621e-05,0.001057,0.972,1.123,0.89058,295.48,0.0095878,-1.9149,-0.20634
0.00010835,0.0014923,0.95757,1.077,0.95757,322.26,0,0,0
8.1429e-05,0.0009421,0.97054,1.2153,0.78256,294.91,-0.0086732,-2.2977,-0.4696
8.9864e-05,0.0010664,0.94613,1.2315,0.79615,294.98,-0.0085003,-1.9607,-0.37075
9.6551e-05,0.0011466,0.93988,1.2679,0.77281,295.02,-0.024768,-1.6938,-0.34014
9.1011e-05,0.0011217,0.9402,1.1863,0.8596,295.14,0.015138,-1.8144,-0.25755
0.00011585,0.0014332,1,1.307,0.67672,296.02,0,0,0
0.00011704,0.0014898,0.93655,1.2942,0.67997,295.22,-0.0075941,-0.55998,-0.097856
0.00011986,0.0016679,0.90174,1.3598,0.4586,295.17,0.01546,-0.022056,0.054862
0.00011358,0.0016458,0.94899,1.3235,0.23646,295.12,0.0058131,0.015968,0.031348
0.00010867,0.0016325,1,1.2682,0.17893,296.24,0,0,0
0.00011128,0.0015971,0.92189,1.0901,0.96235,296.16,0.083936,-0.32265,-0.05465
0.00010762,0.0014803,0.93334,1.0876,0.93496,295.87,0.083254,-0.64953,-0.08811
0.00010346,0.0016146,1,1.2098,0.081524,296.09,0,0,0
0.00010738,0.0016283,0.94599,1.254,0.13196,295.04,0.0062317,0.041001,0.014727
9.4733e-05,0.0015768,0.94893,1.0859,-0.078021,294.86,0.0092391,0.089636,-0.028521
9.2324e-05,0.0015639,0.93929,1.0453,-0.11442,294.82,0.012414,0.094901,-0.03928
9.7525e-05,0.0015923,0.91281,1.127,-0.060032,294.87,0.01228,0.081631,-0.025923
9.9673e-05,0.0012969,0.96087,1.1054,0.92094,295.95,0.069955,-1.1657,-0.10646
8.27e-05,0.00095337,0.97011,1.2506,0.78017,294.91,-0.0076068,-2.2609,-0.47933
7.4966e-05,0.00086761,0.97265,1.2088,0.81278,294.88,-0.0025539,-2.5551,-0.47306
0.00010457,0.0012587,0.93993,1.2737,0.73765,295.09,-0.013435,-1.3096,-0.27817
9.5873e-05,0.001157,0.92515,1.2553,0.80267,295.03,-0.011795,-1.6909,-0.29895
7.3294e-05,0.00085953,0.97465,1.1988,0.84739,294.96,0.0050571,-2.5866,-0.41338
0.00011893,0.001663,1,1.3433,0.43935,296.37,0,0,0
0.00012147,0.0016667,0.95558,1.3608,0.52963,295.26,0.0083727,-0.041506,0.063183
0.00010107,0.0013132,0.95771,1.1337,0.92152,295.95,0.088335,-1.1249,-0.10975
0.00012026,0.0016647,0.9489,1.374,0.42827,295.21,0.0085042,-0.018817,0.056755
0.00012244,0.0016678,0.95449,1.3943,0.48698,295.25,0.0089173,-0.028226,0.063388
0.000118,0.0016596,0.948,1.3531,0.3687,295.18,0.007707,-0.0088027,0.049564
0.0001164,0.0016577,1,1.3201,0.38058,296.33,0,0,0
0.00012192,0.0016474,0.95722,1.3354,0.60853,295.28,0.0046539,-0.097265,0.049663
0.00011528,0.0016491,1,1.3406,0.27006,296.29,0,0,0
